Module,Course,Language,Platform,Level,Duration,Ratings,Reviews_Count,Title,Description,Published_At,Views,Organization,URLs,Images
Computer Sciences,Operating Systems,English,Coursera,Advanced,71,4.7,8398,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-11-16,247855,Pro Tutors,https://www.udemy.com/course/794,https://imagehost.com/49.jpg
Computer Sciences,Operating Systems,English,Udemy,Intermediate,39,1.3,9061,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-04-20,205887,Global Educators,https://www.khanacademy.com/course/763,https://imagehost.com/638.jpg
Computer Sciences,Operating Systems,English,Coursera,Intermediate,42,2.0,5682,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-12-09,378577,Skill Builders,https://www.udacity.com/course/852,https://imagehost.com/534.jpg
Computer Sciences,Operating Systems,English,Udacity,Intermediate,67,2.7,6107,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-03-23,767101,Global Educators,https://www.coursera.com/course/70,https://imagehost.com/548.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Intermediate,79,4.9,7473,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-05-16,153407,Pro Tutors,https://www.khanacademy.com/course/52,https://imagehost.com/83.jpg
Computer Sciences,Operating Systems,English,Coursera,Intermediate,84,2.6,3235,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-06-04,945762,Skill Builders,https://www.udacity.com/course/413,https://imagehost.com/172.jpg
Computer Sciences,Operating Systems,English,Udacity,Beginner,87,2.2,4567,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-03-16,248170,Global Educators,https://www.udemy.com/course/544,https://imagehost.com/492.jpg
Computer Sciences,Operating Systems,English,Udacity,Intermediate,56,2.5,2749,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-09-17,899519,Global Educators,https://www.khanacademy.com/course/41,https://imagehost.com/380.jpg
Computer Sciences,Operating Systems,English,Coursera,Intermediate,19,4.8,971,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-04-27,909172,NextGen Learning,https://www.udemy.com/course/984,https://imagehost.com/329.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Advanced,43,3.6,7530,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-12-20,31358,Pro Tutors,https://www.coursera.com/course/644,https://imagehost.com/630.jpg
Computer Sciences,Operating Systems,English,Coursera,Beginner,90,3.5,5813,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-03-24,183222,Skill Builders,https://www.udemy.com/course/469,https://imagehost.com/604.jpg
Computer Sciences,Operating Systems,English,Udacity,Advanced,40,4.0,8496,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-01-12,864119,Skill Builders,https://www.udemy.com/course/191,https://imagehost.com/673.jpg
Computer Sciences,Operating Systems,English,Coursera,Advanced,46,1.9,7456,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-10-06,230953,NextGen Learning,https://www.coursera.com/course/733,https://imagehost.com/104.jpg
Computer Sciences,Operating Systems,English,Coursera,Beginner,58,3.8,2939,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-08-17,927701,NextGen Learning,https://www.udacity.com/course/132,https://imagehost.com/782.jpg
Computer Sciences,Operating Systems,English,Udemy,Intermediate,6,3.3,7017,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-07-02,749968,Skill Builders,https://www.udemy.com/course/419,https://imagehost.com/267.jpg
Computer Sciences,Operating Systems,English,Udemy,Beginner,68,3.1,9781,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-04-30,721015,Global Educators,https://www.udacity.com/course/488,https://imagehost.com/479.jpg
Computer Sciences,Operating Systems,English,Udemy,Intermediate,100,1.6,5119,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-09-16,378442,Global Educators,https://www.coursera.com/course/95,https://imagehost.com/465.jpg
Computer Sciences,Operating Systems,English,Coursera,Intermediate,81,2.4,7402,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-05-31,739253,Global Educators,https://www.udemy.com/course/728,https://imagehost.com/953.jpg
Computer Sciences,Operating Systems,English,Coursera,Intermediate,51,4.1,3559,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-12-30,642435,Pro Tutors,https://www.udemy.com/course/392,https://imagehost.com/89.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Beginner,56,2.3,3463,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-03-04,869167,Skill Builders,https://www.udemy.com/course/911,https://imagehost.com/213.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Intermediate,56,4.5,4183,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-09-17,758530,Pro Tutors,https://www.khanacademy.com/course/85,https://imagehost.com/688.jpg
Computer Sciences,Operating Systems,English,Coursera,Intermediate,78,4.2,5926,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-10-14,445523,Skill Builders,https://www.udemy.com/course/604,https://imagehost.com/336.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Intermediate,95,4.9,1534,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-04-07,769147,NextGen Learning,https://www.coursera.com/course/998,https://imagehost.com/250.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Beginner,2,2.6,2613,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-01-01,330389,Global Educators,https://www.khanacademy.com/course/469,https://imagehost.com/577.jpg
Computer Sciences,Operating Systems,English,Coursera,Intermediate,39,4.6,5384,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-07-18,743979,Global Educators,https://www.udacity.com/course/465,https://imagehost.com/611.jpg
Computer Sciences,Operating Systems,English,Coursera,Beginner,30,4.4,4018,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-02-20,707003,NextGen Learning,https://www.coursera.com/course/693,https://imagehost.com/58.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Advanced,29,2.9,9380,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-08-29,621674,NextGen Learning,https://www.udacity.com/course/871,https://imagehost.com/236.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Beginner,29,4.7,8371,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-05-18,498031,Pro Tutors,https://www.coursera.com/course/102,https://imagehost.com/322.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Intermediate,68,3.3,5105,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-02-13,265964,Pro Tutors,https://www.khanacademy.com/course/151,https://imagehost.com/912.jpg
Computer Sciences,Operating Systems,English,Udacity,Advanced,62,3.7,9835,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-06-30,916869,Skill Builders,https://www.udemy.com/course/793,https://imagehost.com/268.jpg
Computer Sciences,Operating Systems,English,Udacity,Beginner,22,4.4,1572,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-04-18,638581,Skill Builders,https://www.coursera.com/course/951,https://imagehost.com/22.jpg
Computer Sciences,Operating Systems,English,Coursera,Beginner,43,3.1,1100,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-10-19,529049,NextGen Learning,https://www.udemy.com/course/990,https://imagehost.com/929.jpg
Computer Sciences,Operating Systems,English,Udemy,Advanced,94,3.7,8646,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-10-14,616337,Pro Tutors,https://www.coursera.com/course/206,https://imagehost.com/930.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Intermediate,16,3.1,7042,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-01-20,286339,NextGen Learning,https://www.khanacademy.com/course/357,https://imagehost.com/291.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Advanced,4,3.5,2328,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-03-31,160504,NextGen Learning,https://www.khanacademy.com/course/883,https://imagehost.com/132.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Beginner,75,4.2,2627,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-07-08,297262,Skill Builders,https://www.khanacademy.com/course/54,https://imagehost.com/921.jpg
Computer Sciences,Operating Systems,English,Coursera,Intermediate,2,3.7,7179,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-10-24,637744,Pro Tutors,https://www.khanacademy.com/course/459,https://imagehost.com/626.jpg
Computer Sciences,Operating Systems,English,Udacity,Beginner,19,4.6,2172,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-04-26,331227,Pro Tutors,https://www.udacity.com/course/141,https://imagehost.com/613.jpg
Computer Sciences,Operating Systems,English,Udacity,Advanced,21,1.6,5783,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-03-13,267394,Pro Tutors,https://www.coursera.com/course/657,https://imagehost.com/529.jpg
Computer Sciences,Operating Systems,English,Coursera,Beginner,40,2.8,8656,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-04-01,738160,Pro Tutors,https://www.udacity.com/course/483,https://imagehost.com/108.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Advanced,7,4.9,8021,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-05-25,103421,Global Educators,https://www.coursera.com/course/252,https://imagehost.com/496.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Advanced,14,1.5,4626,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-01-08,149346,Skill Builders,https://www.udacity.com/course/721,https://imagehost.com/631.jpg
